order_id,customer_id,order_date,product_id,product_name,product_price,quantity
order-34839-UMGN7W,Customer_77,2023-12-04,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",27.03,1
order-92150-WVIBWH,Customer_81,2023-09-06,PROD-89373-AWTFWY,Cookies Almond Hazelnut,73.39,3
order-76994-XKELP3,Customer_3,2024-06-22,PROD-69368-PGGPNC,Ostrich - Prime Cut,65.1,3
order-32774-1QST26,Customer_94,2024-04-14,PROD-45878-087IDD,"Clams - Littleneck, Whole",14.87,3
order-81968-1ERNQY,Customer_18,2023-10-07,PROD-03977-S1HZ6B,Pie Shell - 5,71.51,3
order-25333-64Q9EN,Customer_90,2023-12-16,PROD-65311-XSZLWG,Cucumber - English,10.24,2
order-70330-W59ECK,Customer_93,2024-03-26,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,33.0,1
order-13330-ZMRD2A,Customer_88,2023-08-28,PROD-05828-E0QMLL,Carbonated Water - Orange,84.14,1
order-11535-LY74HE,Customer_52,2023-08-27,PROD-98653-BBZ430,Artichoke - Fresh,31.81,2
order-38148-H94FK1,Customer_15,2023-08-07,PROD-03977-S1HZ6B,Pie Shell - 5,7.77,4
order-50924-61R5PW,Customer_16,2023-12-05,PROD-99091-W7JHO8,Pork Salted Bellies,59.64,2
order-56187-CPIXRE,Customer_65,2024-03-08,PROD-55844-OY7490,Venison - Denver Leg Boneless,21.23,1
order-31748-RVCFWE,Customer_69,2024-05-01,PROD-69368-PGGPNC,Ostrich - Prime Cut,55.64,3
order-93227-D9910J,Customer_30,2024-02-12,PROD-98653-BBZ430,Artichoke - Fresh,58.69,5
order-12913-O8DKIR,Customer_91,2023-12-27,PROD-07044-C7ZUO1,Sole - Fillet,21.27,2
order-45131-WGUM81,Customer_32,2024-07-16,PROD-33428-NUNI88,Cheese - Pied De Vents,94.54,2
order-02172-XFKORP,Customer_77,2024-04-29,PROD-65311-XSZLWG,Cucumber - English,35.56,3
order-03843-5AE7N4,Customer_4,2023-12-18,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,69.05,1
order-74824-PP51GW,Customer_15,2023-12-29,PROD-56388-2OET3Y,Calvados - Boulard,86.25,5
order-77289-2TJWQH,Customer_86,2024-01-02,PROD-05828-E0QMLL,Carbonated Water - Orange,72.19,3
order-93328-GGSOG8,Customer_99,2024-03-10,PROD-22372-K04JUM,Onion Powder,73.1,4
order-89313-GDRWH6,Customer_11,2023-10-27,PROD-07044-C7ZUO1,Sole - Fillet,92.6,5
order-21786-PSY4PZ,Customer_6,2024-06-08,PROD-99091-W7JHO8,Pork Salted Bellies,53.86,2
order-22341-I8EHL8,Customer_99,2023-12-25,PROD-05828-E0QMLL,Carbonated Water - Orange,31.42,5
order-60224-IZD7BS,Customer_84,2023-11-19,PROD-33428-NUNI88,Cheese - Pied De Vents,89.78,3
order-57462-USDLHU,Customer_79,2023-08-24,PROD-05828-E0QMLL,Carbonated Water - Orange,5.6,3
order-02521-YNPSTB,Customer_42,2024-02-14,PROD-05828-E0QMLL,Carbonated Water - Orange,79.41,4
order-43707-EEHEMS,Customer_25,2023-10-20,PROD-45878-087IDD,"Clams - Littleneck, Whole",19.3,3
order-17534-PMS3MA,Customer_47,2024-01-25,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,8.74,3
order-36086-R9PLNL,Customer_15,2023-12-24,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,32.9,5
order-20254-G2XLST,Customer_41,2024-04-07,PROD-33428-NUNI88,Cheese - Pied De Vents,52.94,5
order-63695-5JDVTX,Customer_17,2023-08-03,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,81.25,3
order-59378-I0YVNY,Customer_41,2024-05-28,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,24.22,4
order-72450-03LJL5,Customer_29,2023-10-20,PROD-33428-NUNI88,Cheese - Pied De Vents,43.39,5
order-65624-4QDGEQ,Customer_76,2023-12-04,PROD-55844-OY7490,Venison - Denver Leg Boneless,75.63,1
order-46187-9Z6L1P,Customer_7,2024-07-27,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",77.65,5
order-78955-C7MXZI,Customer_88,2024-05-08,PROD-89373-AWTFWY,Cookies Almond Hazelnut,52.9,2
order-98508-I0V3T3,Customer_68,2024-03-06,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,18.71,2
order-64375-YU84XW,Customer_70,2024-03-08,PROD-03977-S1HZ6B,Pie Shell - 5,59.7,2
order-59491-28KVH6,Customer_63,2023-08-11,PROD-22372-K04JUM,Onion Powder,21.1,1
order-79929-RE12P2,Customer_13,2024-06-21,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,97.08,4
order-05263-VJKLRC,Customer_75,2024-07-25,PROD-05828-E0QMLL,Carbonated Water - Orange,42.8,5
order-88823-GYLBBR,Customer_17,2024-03-07,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",54.37,2
order-22686-9TDMW8,Customer_85,2023-12-03,PROD-69368-PGGPNC,Ostrich - Prime Cut,62.31,3
order-73774-RJL49A,Customer_88,2024-02-10,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,59.38,4
order-42582-VV16HZ,Customer_76,2024-07-23,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",44.92,2
order-86048-R0IBVR,Customer_42,2023-07-31,PROD-56388-2OET3Y,Calvados - Boulard,64.49,3
order-36398-J726TX,Customer_62,2024-04-30,PROD-45878-087IDD,"Clams - Littleneck, Whole",35.44,5
order-13175-U0QW3J,Customer_20,2023-08-04,PROD-19756-FN378E,Roe - Flying Fish,88.09,4
order-76336-PBCEBY,Customer_65,2023-10-22,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,93.91,4
order-58311-FVG2MI,Customer_23,2023-09-05,PROD-56388-2OET3Y,Calvados - Boulard,11.26,2
order-38101-R4T255,Customer_63,2023-09-02,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",71.28,1
order-31658-4I1OLS,Customer_83,2023-10-22,PROD-05828-E0QMLL,Carbonated Water - Orange,96.91,3
order-16708-04SGBV,Customer_45,2024-02-03,PROD-98653-BBZ430,Artichoke - Fresh,10.23,4
order-22109-VSZMSN,Customer_18,2024-03-25,PROD-98653-BBZ430,Artichoke - Fresh,44.92,1
order-77201-9XS7LO,Customer_6,2023-09-03,PROD-33428-NUNI88,Cheese - Pied De Vents,55.52,1
order-13992-IRXW8E,Customer_89,2024-06-11,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",75.52,5
order-94894-MGGN3S,Customer_22,2024-03-03,PROD-65311-XSZLWG,Cucumber - English,43.54,2
order-56837-JC1JUS,Customer_89,2023-11-06,PROD-99091-W7JHO8,Pork Salted Bellies,51.17,2
order-50189-1U87XI,Customer_36,2024-02-21,PROD-19756-FN378E,Roe - Flying Fish,73.04,3
order-53562-46JJCQ,Customer_45,2024-02-08,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",14.87,4
order-27091-P76XH0,Customer_44,2023-09-16,PROD-98653-BBZ430,Artichoke - Fresh,5.86,3
order-31759-1KM1OK,Customer_32,2023-08-21,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,47.27,3
order-68682-8OMRS9,Customer_35,2024-03-20,PROD-03977-S1HZ6B,Pie Shell - 5,42.65,5
order-73297-TR0T6I,Customer_75,2024-04-25,PROD-69368-PGGPNC,Ostrich - Prime Cut,23.25,5
order-04858-723KNV,Customer_53,2023-08-03,PROD-07044-C7ZUO1,Sole - Fillet,49.28,5
order-93624-S6PXGW,Customer_37,2023-11-06,PROD-19756-FN378E,Roe - Flying Fish,41.19,2
order-56276-53BNYO,Customer_83,2023-09-13,PROD-65311-XSZLWG,Cucumber - English,71.26,2
order-59141-D7IFG4,Customer_41,2024-04-22,PROD-89373-AWTFWY,Cookies Almond Hazelnut,85.65,1
order-53659-O2Y9KL,Customer_80,2024-05-06,PROD-33428-NUNI88,Cheese - Pied De Vents,94.46,4
order-48116-5BVYSS,Customer_3,2024-03-03,PROD-22372-K04JUM,Onion Powder,55.23,1
order-04627-BI19BZ,Customer_94,2024-01-20,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",41.4,5
order-44958-3AASYG,Customer_85,2024-05-18,PROD-55844-OY7490,Venison - Denver Leg Boneless,69.38,1
order-64400-6P3PPJ,Customer_61,2024-06-01,PROD-05828-E0QMLL,Carbonated Water - Orange,59.67,3
order-56235-VT8RJ1,Customer_38,2023-09-01,PROD-56388-2OET3Y,Calvados - Boulard,45.27,2
order-82886-72QLLA,Customer_20,2024-02-04,PROD-56388-2OET3Y,Calvados - Boulard,96.98,4
order-45752-AQH2BF,Customer_88,2024-02-10,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",91.2,3
order-80861-0QMEE0,Customer_34,2024-07-16,PROD-99091-W7JHO8,Pork Salted Bellies,57.17,4
order-57117-D2LUGM,Customer_25,2024-01-12,PROD-99091-W7JHO8,Pork Salted Bellies,15.25,4
order-89718-5Q0YSF,Customer_3,2024-07-19,PROD-19756-FN378E,Roe - Flying Fish,86.98,1
order-82301-GCIKPL,Customer_63,2023-09-23,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,88.06,3
order-24274-FMCF42,Customer_99,2024-04-24,PROD-99091-W7JHO8,Pork Salted Bellies,5.92,3
order-28092-ONAV5X,Customer_40,2023-10-15,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,42.35,3
order-07347-DUIG6Q,Customer_93,2023-10-02,PROD-98653-BBZ430,Artichoke - Fresh,13.64,2
order-85870-9L4HND,Customer_97,2024-02-25,PROD-98653-BBZ430,Artichoke - Fresh,98.11,4
order-41547-VFNR4V,Customer_61,2023-08-20,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",8.42,1
order-06026-KRABWG,Customer_2,2023-11-03,PROD-89373-AWTFWY,Cookies Almond Hazelnut,57.43,5
order-60736-NGMVR6,Customer_13,2024-01-22,PROD-56388-2OET3Y,Calvados - Boulard,25.59,2
order-14032-F93F75,Customer_48,2024-01-10,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",81.29,3
order-03840-K4UBYD,Customer_94,2023-10-07,PROD-55844-OY7490,Venison - Denver Leg Boneless,70.59,3
order-25183-ZIPPBO,Customer_32,2023-11-08,PROD-19756-FN378E,Roe - Flying Fish,38.55,4
order-02760-6T6RR1,Customer_78,2024-04-12,PROD-22372-K04JUM,Onion Powder,48.06,4
order-60153-IOVGCO,Customer_83,2023-09-06,PROD-65311-XSZLWG,Cucumber - English,85.2,3
order-85717-T0KJLU,Customer_72,2024-06-16,PROD-56388-2OET3Y,Calvados - Boulard,42.02,4
order-82299-V4MFC5,Customer_31,2023-09-22,PROD-55844-OY7490,Venison - Denver Leg Boneless,36.82,3
order-31817-0ERAEL,Customer_50,2023-08-31,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,64.16,1
order-60998-T9AB56,Customer_25,2023-12-12,PROD-03977-S1HZ6B,Pie Shell - 5,75.23,2
order-16146-B1YXH7,Customer_84,2024-01-19,PROD-97351-03NF1Y,Sea Bass - Fillets,10.48,5
order-33738-YZ67F5,Customer_100,2023-08-19,PROD-98653-BBZ430,Artichoke - Fresh,28.58,4
order-67972-D9579S,Customer_50,2023-12-31,PROD-55844-OY7490,Venison - Denver Leg Boneless,76.82,3
order-25525-1IA1X3,Customer_13,2023-12-28,PROD-89373-AWTFWY,Cookies Almond Hazelnut,73.65,4
order-24711-CPLLYU,Customer_23,2024-02-20,PROD-45878-087IDD,"Clams - Littleneck, Whole",41.15,5
order-60620-P5CV8O,Customer_33,2023-08-24,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,49.63,3
order-34304-0YFVTY,Customer_13,2024-04-12,PROD-55844-OY7490,Venison - Denver Leg Boneless,8.27,1
order-13586-N4LNXE,Customer_37,2023-09-06,PROD-22372-K04JUM,Onion Powder,14.93,1
order-94621-EX8BDH,Customer_22,2023-12-24,PROD-99091-W7JHO8,Pork Salted Bellies,88.99,3
order-99196-P23UGK,Customer_72,2024-04-09,PROD-55844-OY7490,Venison - Denver Leg Boneless,52.58,2
order-18505-EO8LKH,Customer_18,2023-10-16,PROD-07044-C7ZUO1,Sole - Fillet,7.84,2
order-18897-B1N0NP,Customer_74,2023-10-06,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,70.89,1
order-19283-21798W,Customer_95,2023-10-03,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,76.92,1
order-06812-ON6QH1,Customer_59,2023-09-01,PROD-65311-XSZLWG,Cucumber - English,17.72,5
order-07415-3U5WW5,Customer_53,2023-08-28,PROD-03977-S1HZ6B,Pie Shell - 5,31.91,5
order-91201-5NUT42,Customer_50,2023-11-10,PROD-03977-S1HZ6B,Pie Shell - 5,30.14,4
order-37577-YS0ATJ,Customer_54,2023-11-17,PROD-99091-W7JHO8,Pork Salted Bellies,37.91,3
order-79905-SEGFTW,Customer_30,2023-10-09,PROD-99091-W7JHO8,Pork Salted Bellies,78.64,3
order-30309-MAYJDH,Customer_72,2024-07-15,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,20.22,1
order-50705-MNARGJ,Customer_11,2024-03-28,PROD-03977-S1HZ6B,Pie Shell - 5,47.43,3
order-83964-N5HVH1,Customer_94,2024-06-11,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,15.44,1
order-74634-GP11JM,Customer_12,2024-04-20,PROD-03977-S1HZ6B,Pie Shell - 5,22.46,1
order-88346-W52JIB,Customer_55,2023-09-05,PROD-07044-C7ZUO1,Sole - Fillet,14.02,2
order-77420-HKTGM7,Customer_41,2023-11-20,PROD-98653-BBZ430,Artichoke - Fresh,40.06,5
order-43801-7NB82Z,Customer_40,2023-10-02,PROD-55844-OY7490,Venison - Denver Leg Boneless,41.23,3
order-11319-6P1OJF,Customer_64,2023-08-19,PROD-99091-W7JHO8,Pork Salted Bellies,62.12,1
order-08515-GBPOJG,Customer_54,2024-05-01,PROD-56388-2OET3Y,Calvados - Boulard,90.25,5
order-31217-EYUB2A,Customer_97,2023-11-18,PROD-89373-AWTFWY,Cookies Almond Hazelnut,18.24,3
order-70128-J1L92M,Customer_53,2024-01-05,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",70.17,5
order-69454-HUZ5WQ,Customer_45,2024-02-29,PROD-22372-K04JUM,Onion Powder,15.0,1
order-85419-R8PFON,Customer_52,2024-01-13,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,32.44,5
order-70919-Q049NI,Customer_61,2023-12-01,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,50.25,1
order-16781-XW529O,Customer_51,2023-11-17,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,41.54,3
order-06673-BKCDKW,Customer_32,2023-08-24,PROD-33428-NUNI88,Cheese - Pied De Vents,29.26,3
order-25422-DXJ2U8,Customer_5,2024-06-16,PROD-97351-03NF1Y,Sea Bass - Fillets,81.62,4
order-57107-NGYDHP,Customer_15,2023-12-30,PROD-98653-BBZ430,Artichoke - Fresh,95.0,4
order-71185-PM3G7B,Customer_37,2024-07-08,PROD-22372-K04JUM,Onion Powder,40.91,3
order-01596-1YUEGB,Customer_42,2023-10-21,PROD-05828-E0QMLL,Carbonated Water - Orange,24.12,4
order-49120-MFQUSG,Customer_68,2024-03-24,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,79.06,5
order-15490-DX27WJ,Customer_7,2023-11-21,PROD-22372-K04JUM,Onion Powder,27.7,1
order-51942-K7JCGR,Customer_41,2023-10-26,PROD-65311-XSZLWG,Cucumber - English,15.03,5
order-08198-IR1AYO,Customer_39,2023-10-09,PROD-45878-087IDD,"Clams - Littleneck, Whole",59.7,3
order-66237-L8ZELX,Customer_42,2023-08-31,PROD-55844-OY7490,Venison - Denver Leg Boneless,24.23,5
order-90855-OAPOVK,Customer_63,2023-10-09,PROD-69368-PGGPNC,Ostrich - Prime Cut,70.17,1
order-47098-U1JT38,Customer_10,2024-02-17,PROD-03977-S1HZ6B,Pie Shell - 5,66.89,4
order-03807-DTQMNH,Customer_79,2023-11-26,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",37.39,4
order-22098-EAY3JX,Customer_74,2024-07-22,PROD-33428-NUNI88,Cheese - Pied De Vents,29.27,5
order-39954-J1GELW,Customer_17,2024-04-30,PROD-07044-C7ZUO1,Sole - Fillet,65.29,1
order-75840-VR2G07,Customer_5,2024-07-10,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,57.25,2
order-58907-IQKYW8,Customer_79,2023-11-26,PROD-19756-FN378E,Roe - Flying Fish,25.44,3
order-50393-G76IWO,Customer_91,2024-04-02,PROD-97351-03NF1Y,Sea Bass - Fillets,43.68,2
order-42397-8O6KL7,Customer_14,2023-11-11,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",72.58,4
order-65981-38O4KI,Customer_51,2024-07-04,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",8.47,5
order-81696-S7ZI58,Customer_32,2023-10-03,PROD-89373-AWTFWY,Cookies Almond Hazelnut,43.33,4
order-43388-Z8R9KY,Customer_1,2024-02-25,PROD-07044-C7ZUO1,Sole - Fillet,98.6,2
order-37526-ECOBXT,Customer_38,2023-08-26,PROD-33428-NUNI88,Cheese - Pied De Vents,15.34,5
order-15590-YUV413,Customer_30,2024-06-02,PROD-19756-FN378E,Roe - Flying Fish,95.27,4
order-97622-PO8BYY,Customer_40,2023-09-18,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,28.41,1
order-54288-65WY92,Customer_13,2023-12-13,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,66.19,5
order-38359-T3EBOC,Customer_94,2024-04-09,PROD-05828-E0QMLL,Carbonated Water - Orange,68.67,5
order-03851-UAS1PG,Customer_50,2024-04-26,PROD-45878-087IDD,"Clams - Littleneck, Whole",42.77,1
order-00278-AH5BC5,Customer_54,2024-05-21,PROD-69368-PGGPNC,Ostrich - Prime Cut,88.29,5
order-83964-XMJXIQ,Customer_36,2024-04-15,PROD-33428-NUNI88,Cheese - Pied De Vents,31.91,4
order-98889-EV6G1I,Customer_9,2024-04-27,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,78.9,3
order-19272-LFPG40,Customer_100,2023-12-23,PROD-03977-S1HZ6B,Pie Shell - 5,56.98,5
order-69183-I7T893,Customer_90,2024-04-13,PROD-22372-K04JUM,Onion Powder,54.67,2
order-17218-YEONMA,Customer_2,2024-04-30,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",89.97,4
order-52728-L85FPI,Customer_29,2024-05-22,PROD-33428-NUNI88,Cheese - Pied De Vents,65.01,3
order-62136-23ERED,Customer_37,2024-06-13,PROD-98653-BBZ430,Artichoke - Fresh,45.69,1
order-31278-92E8SO,Customer_72,2024-05-28,PROD-33428-NUNI88,Cheese - Pied De Vents,72.75,5
order-53107-BUKBEO,Customer_3,2024-03-21,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,26.63,5
order-11291-TSNP7F,Customer_10,2023-08-29,PROD-56388-2OET3Y,Calvados - Boulard,30.99,2
order-42528-72XBYI,Customer_92,2023-09-15,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,90.48,3
order-01148-WOK77H,Customer_66,2023-12-23,PROD-33428-NUNI88,Cheese - Pied De Vents,72.91,2
order-03965-09N6WR,Customer_76,2024-06-06,PROD-69368-PGGPNC,Ostrich - Prime Cut,94.01,3
order-88264-5FHF3F,Customer_35,2023-11-13,PROD-22372-K04JUM,Onion Powder,8.17,4
order-53992-QHQ7X9,Customer_20,2023-12-28,PROD-19756-FN378E,Roe - Flying Fish,56.55,1
order-75359-7E25DG,Customer_29,2024-03-11,PROD-65311-XSZLWG,Cucumber - English,76.14,2
order-86664-O48YPG,Customer_27,2024-05-19,PROD-56388-2OET3Y,Calvados - Boulard,38.32,5
order-92505-8DQZOM,Customer_31,2024-06-15,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,91.02,2
order-85949-QLEPUI,Customer_37,2023-09-24,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,98.74,3
order-27398-Q45ARF,Customer_100,2024-02-17,PROD-03977-S1HZ6B,Pie Shell - 5,14.21,3
order-60178-0GBP5R,Customer_9,2023-10-19,PROD-56388-2OET3Y,Calvados - Boulard,62.06,4
order-53506-XRGRZS,Customer_11,2024-05-16,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",81.55,5
order-77499-6BYFGR,Customer_29,2024-03-14,PROD-22372-K04JUM,Onion Powder,87.33,5
order-77772-LUUI9A,Customer_60,2023-11-07,PROD-07044-C7ZUO1,Sole - Fillet,30.91,1
order-21698-H5G6YP,Customer_9,2024-06-30,PROD-45878-087IDD,"Clams - Littleneck, Whole",24.8,5
order-34093-JXWGOS,Customer_3,2024-03-20,PROD-03977-S1HZ6B,Pie Shell - 5,52.87,2
order-18547-C4G2J2,Customer_63,2024-04-25,PROD-99091-W7JHO8,Pork Salted Bellies,80.09,5
order-56735-PJX03D,Customer_97,2023-12-09,PROD-03977-S1HZ6B,Pie Shell - 5,82.42,2
order-50988-N74RLU,Customer_17,2024-07-08,PROD-03977-S1HZ6B,Pie Shell - 5,85.23,4
order-22667-ETE8IZ,Customer_97,2024-02-17,PROD-33428-NUNI88,Cheese - Pied De Vents,32.3,5
order-42483-PETGSM,Customer_46,2024-01-04,PROD-65311-XSZLWG,Cucumber - English,91.03,2
order-09282-NFGDGI,Customer_55,2023-11-24,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,75.23,3
order-98253-1ZENJB,Customer_49,2024-01-17,PROD-97351-03NF1Y,Sea Bass - Fillets,77.04,5
order-72081-VI3DSV,Customer_84,2024-07-21,PROD-05828-E0QMLL,Carbonated Water - Orange,64.24,2
order-10385-9BOMKE,Customer_43,2023-11-26,PROD-99091-W7JHO8,Pork Salted Bellies,60.89,1
order-17283-JB31MQ,Customer_100,2024-07-25,PROD-99091-W7JHO8,Pork Salted Bellies,23.27,2
order-78671-4FHY5B,Customer_60,2024-01-14,PROD-99091-W7JHO8,Pork Salted Bellies,60.35,4
order-04597-FMNETR,Customer_18,2023-12-19,PROD-98653-BBZ430,Artichoke - Fresh,61.62,5
order-91788-LQXU1L,Customer_79,2023-08-03,PROD-45878-087IDD,"Clams - Littleneck, Whole",66.86,2
order-64592-OI9BJX,Customer_83,2024-06-12,PROD-56388-2OET3Y,Calvados - Boulard,11.75,1
order-29531-PWN07J,Customer_78,2023-12-23,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",87.44,3
order-07351-XGVABF,Customer_1,2024-07-20,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,42.48,2
order-29150-OITWRH,Customer_98,2023-12-04,PROD-56388-2OET3Y,Calvados - Boulard,68.54,1
order-41359-8ZF1KA,Customer_26,2024-02-21,PROD-22372-K04JUM,Onion Powder,91.56,4
order-13443-HX5JWC,Customer_56,2023-10-30,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",51.02,3
order-17176-QNWEZA,Customer_28,2024-01-06,PROD-55844-OY7490,Venison - Denver Leg Boneless,60.53,3
order-38735-FKM9LT,Customer_98,2024-03-06,PROD-03977-S1HZ6B,Pie Shell - 5,88.77,4
order-21156-L19O4I,Customer_84,2023-11-08,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,7.39,5
order-35171-8NM1UA,Customer_10,2024-02-04,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,45.11,1
order-62379-N1HW69,Customer_36,2024-03-24,PROD-45878-087IDD,"Clams - Littleneck, Whole",22.32,2
order-04272-H8Q2ZG,Customer_67,2024-02-04,PROD-98653-BBZ430,Artichoke - Fresh,42.99,3
order-46921-8L62X4,Customer_15,2024-01-27,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,47.03,1
order-42411-Y6BXST,Customer_78,2024-05-02,PROD-97351-03NF1Y,Sea Bass - Fillets,55.4,1
order-44691-51U589,Customer_39,2023-11-01,PROD-56388-2OET3Y,Calvados - Boulard,80.54,3
order-52006-NL2GAH,Customer_60,2024-01-12,PROD-98653-BBZ430,Artichoke - Fresh,41.88,3
order-10219-757SP3,Customer_87,2024-03-29,PROD-55844-OY7490,Venison - Denver Leg Boneless,77.76,4
order-37816-C2M431,Customer_50,2023-08-01,PROD-05828-E0QMLL,Carbonated Water - Orange,6.27,4
order-20087-GY95HX,Customer_91,2023-10-17,PROD-69368-PGGPNC,Ostrich - Prime Cut,75.8,1
order-71259-RQZ903,Customer_25,2024-01-10,PROD-99091-W7JHO8,Pork Salted Bellies,47.75,3
order-88028-SGOD31,Customer_49,2024-07-27,PROD-89373-AWTFWY,Cookies Almond Hazelnut,78.06,1
order-58433-OM0DQM,Customer_32,2023-07-30,PROD-56388-2OET3Y,Calvados - Boulard,96.15,2
order-57670-2B5FGC,Customer_14,2024-06-27,PROD-69368-PGGPNC,Ostrich - Prime Cut,31.66,1
order-02862-N7NEYX,Customer_53,2023-11-29,PROD-19756-FN378E,Roe - Flying Fish,35.24,1
order-24674-BXQDDD,Customer_7,2023-11-09,PROD-45878-087IDD,"Clams - Littleneck, Whole",65.92,4
order-37199-7PRHE9,Customer_9,2023-11-26,PROD-22372-K04JUM,Onion Powder,16.64,1
order-52695-8YJAK3,Customer_41,2023-08-05,PROD-45878-087IDD,"Clams - Littleneck, Whole",79.61,4
order-74965-JJZM5A,Customer_43,2024-04-25,PROD-45878-087IDD,"Clams - Littleneck, Whole",86.9,4
order-75755-O19Z1F,Customer_40,2023-11-24,PROD-98653-BBZ430,Artichoke - Fresh,90.06,5
order-98104-0LOFMG,Customer_88,2023-10-19,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",30.39,5
order-33715-7MK0N7,Customer_22,2024-02-22,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,90.89,4
order-76273-JPWTNA,Customer_17,2024-05-15,PROD-45878-087IDD,"Clams - Littleneck, Whole",88.79,5
order-79752-CZHUVZ,Customer_80,2023-12-30,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,10.74,4
order-54155-WT30GV,Customer_4,2024-01-22,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,38.84,3
order-50996-7TAC56,Customer_31,2024-02-03,PROD-07044-C7ZUO1,Sole - Fillet,51.82,1
order-15884-RJEZRV,Customer_81,2023-09-16,PROD-33428-NUNI88,Cheese - Pied De Vents,53.44,5
order-19272-AYUYET,Customer_90,2024-04-22,PROD-55844-OY7490,Venison - Denver Leg Boneless,67.55,3
order-48482-IP2EB2,Customer_83,2024-05-24,PROD-65311-XSZLWG,Cucumber - English,50.56,3
order-07909-OEI52C,Customer_85,2023-11-21,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,19.06,3
order-15724-XHV5RQ,Customer_12,2024-05-30,PROD-07044-C7ZUO1,Sole - Fillet,29.1,4
order-37649-3UOGJA,Customer_38,2024-07-11,PROD-03977-S1HZ6B,Pie Shell - 5,61.95,3
order-95779-YIQTHS,Customer_5,2023-11-28,PROD-22372-K04JUM,Onion Powder,22.41,4
order-52515-B5DSOM,Customer_30,2024-04-26,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,8.07,2
order-29372-BD28JA,Customer_23,2024-01-15,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",46.07,4
order-92181-32025Q,Customer_56,2023-10-03,PROD-97351-03NF1Y,Sea Bass - Fillets,31.14,4
order-95850-54Z7TY,Customer_82,2023-12-07,PROD-05828-E0QMLL,Carbonated Water - Orange,37.44,2
order-95045-QSWFKC,Customer_74,2024-03-07,PROD-05828-E0QMLL,Carbonated Water - Orange,96.73,4
order-10468-NDN0UK,Customer_54,2024-03-27,PROD-89373-AWTFWY,Cookies Almond Hazelnut,12.14,4
